Transaction_Amount,Transaction_Type,Account_Balance,Device_Type,IP_Address_Flag,Previous_Fraudulent_Activity,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Failed_Transaction_Count_7d,Card_Type,Transaction_Distance,Authentication_Method,Is_Weekend,Fraud_Label,Year,Month,Day,Hour,Minute,Second
24.19,2,20874.12,1,0,0,4,117.08,3,0,1306.09,2,0,0,2023,12,8,2,23,0
46.69,1,43160.19,1,0,0,8,27.52,3,2,3480.52,1,0,0,2023,7,4,2,8,0
45.32,1,97705.44,0,0,0,14,480.24,2,1,396.36,2,0,0,2023,6,28,2,6,0
179.99,3,29408.6,0,0,1,12,109.46,0,2,3251.52,2,1,1,2023,5,30,10,48,0
6.21,1,34424.83,2,0,0,11,389.47,1,2,2896.99,2,0,0,2023,11,6,3,6,0
9.28,1,15927.24,2,0,0,5,381.37,4,2,254.23,1,0,1,2023,10,13,19,2,0
587.27,2,1705.9,1,0,0,10,455.95,3,1,4842.66,1,0,0,2023,3,14,16,50,0
42.66,1,80560.96,1,0,0,13,439.55,4,2,2921.15,1,0,1,2023,5,13,19,47,0
122.52,0,78193.43,0,1,0,8,394.02,2,0,2743.31,0,1,0,2023,4,29,6,58,0
131.85,3,31173.1,2,0,0,13,162.93,1,3,1881.25,0,0,0,2023,10,9,17,34,0
51.69,3,60188.2,0,0,0,9,68.05,2,0,2290.98,2,1,0,2023,3,8,19,46,0
194.0,0,84318.4,1,0,0,2,474.76,1,1,1050.96,3,0,0,2023,3,11,12,30,0
22.04,2,79501.42,1,0,0,11,208.33,0,3,1283.86,0,0,0,2023,10,6,20,45,0
229.71,0,71383.6,2,0,0,4,180.64,2,2,2564.19,1,0,0,2023,7,30,13,20,0
93.86,1,32001.24,1,0,0,6,11.86,1,1,3249.44,0,0,0,2023,8,9,18,12,0
68.88,2,18990.15,2,0,0,7,190.64,4,0,762.16,3,0,1,2023,2,6,11,29,0
167.65,0,84107.43,2,0,0,2,90.12,4,1,1779.5,3,0,1,2023,2,16,18,53,0
94.74,3,45130.09,0,0,0,14,136.01,1,0,2468.0,1,0,0,2023,2,21,2,58,0
44.62,3,23126.04,2,0,0,6,398.26,4,3,4565.18,1,1,1,2023,2,13,6,59,0
23.08,3,85401.08,0,0,0,12,302.41,0,3,45.9,0,0,0,2023,2,5,10,50,0
11.11,3,97442.86,0,0,0,13,148.44,1,0,2632.57,3,0,1,2023,12,2,22,21,0
120.54,1,52050.73,1,0,1,8,236.02,0,1,4291.51,3,0,0,2023,5,5,11,43,0
1.27,0,10063.61,0,0,0,7,131.66,3,0,405.57,3,1,0,2023,5,15,10,38,0
40.29,0,38630.05,2,0,0,14,93.41,0,2,1454.5,2,0,1,2023,10,22,15,31,0
215.76,1,6347.3,1,0,0,10,239.36,3,2,2474.21,3,0,0,2023,8,11,16,58,0
92.56,2,32482.37,0,0,1,4,121.54,3,0,663.5,3,1,0,2023,10,4,20,3,0
5.62,2,83869.33,1,0,0,3,208.27,4,2,1103.37,0,0,1,2023,4,24,8,15,0
4.18,2,73861.76,2,0,0,14,81.63,3,3,567.64,3,0,0,2023,9,7,10,58,0
56.64,0,19616.84,1,1,0,3,354.09,3,3,756.2,1,0,0,2023,10,25,10,17,0
8.03,2,13073.55,2,0,0,5,171.9,4,0,1313.2,1,0,1,2023,6,19,7,39,0
1.41,0,38648.04,1,0,1,1,498.81,0,2,127.0,1,0,1,2023,3,12,4,21,0
161.62,1,65419.54,0,0,0,14,207.12,2,0,2833.07,1,0,0,2023,10,5,16,56,0
203.92,1,33059.57,0,0,0,2,311.68,0,0,3063.18,3,1,0,2023,9,14,4,21,0
61.61,3,30893.67,2,0,0,10,85.87,2,3,4384.76,0,0,0,2023,8,13,15,9,0
84.82,1,45485.39,0,0,0,1,135.6,0,0,4730.43,3,1,0,2023,2,7,16,14,0
165.9,2,37901.93,1,0,0,9,381.12,1,0,2175.18,2,1,1,2023,1,31,21,48,0
739.28,2,63941.57,2,0,0,7,189.04,1,1,4064.8,0,0,0,2023,7,31,0,52,0
17.46,1,57829.74,1,0,0,10,47.53,4,3,4389.85,3,0,1,2023,10,30,5,1,0
54.09,0,81088.68,0,0,0,1,477.83,1,1,622.46,3,1,0,2023,2,1,16,25,0
307.74,3,81195.71,1,0,0,12,27.9,2,0,1683.35,2,0,0,2023,10,24,3,23,0
241.15,2,45565.09,0,0,0,13,345.85,2,2,3917.71,0,0,1,2023,8,28,23,0,0
119.05,3,54246.73,1,0,0,9,239.42,3,0,1598.35,1,0,0,2023,1,13,13,48,0
65.11,0,22586.85,2,0,0,3,26.64,3,1,3384.31,3,0,0,2023,9,15,12,46,0
68.87,0,75715.57,2,0,0,9,325.39,2,2,222.56,3,1,0,2023,3,7,17,58,0
63.19,3,40787.19,0,0,0,2,253.44,4,3,3047.22,1,0,1,2023,10,3,11,22,0
33.84,2,24250.05,1,0,0,12,465.34,2,3,20.02,0,1,0,2023,4,22,20,39,0
0.4,2,74280.08,1,0,0,4,93.49,3,0,935.0,1,0,0,2023,1,1,15,45,0
170.64,1,65157.97,2,0,0,6,75.79,1,3,1582.21,2,1,0,2023,1,1,10,54,0
18.72,3,4890.44,0,0,0,10,456.59,1,1,3424.26,0,0,0,2023,5,18,8,59,0
591.64,1,81656.81,0,0,0,14,87.48,4,0,4563.87,0,1,1,2023,9,13,23,40,0
143.93,2,97098.25,1,0,0,7,333.5,4,3,1528.9,1,0,1,2023,12,15,8,24,0
9.64,2,66021.72,2,0,0,9,305.57,1,2,4340.82,1,0,0,2023,6,4,3,29,0
159.51,2,86887.99,1,0,0,9,39.93,0,3,2354.62,1,0,0,2023,9,29,22,56,0
109.86,1,31611.46,1,0,0,5,493.66,3,3,327.82,1,1,0,2023,10,7,1,59,0
140.15,1,6001.78,2,0,0,8,177.7,0,3,4533.14,2,0,1,2023,3,21,8,43,0
14.44,3,97253.28,2,0,0,4,26.35,2,2,3169.63,0,0,0,2023,12,27,0,0,0
3.47,3,74662.0,2,1,1,14,332.19,4,0,4583.53,2,0,1,2023,2,5,23,25,0
44.85,1,53830.48,0,0,0,4,301.84,2,1,1904.25,2,1,0,2023,4,7,12,43,0
36.85,1,55308.92,0,0,0,4,208.67,4,0,1665.19,2,1,1,2023,9,12,9,2,0
273.12,0,95355.38,2,0,0,6,25.35,4,0,2424.92,2,0,1,2023,8,11,22,58,0
167.7,3,30996.95,1,0,1,8,213.73,3,2,1652.57,2,0,0,2023,5,5,15,35,0
95.42,1,85638.7,1,0,1,9,23.04,2,0,619.16,2,0,1,2023,3,5,14,58,0
100.33,3,50001.72,1,0,0,10,78.91,0,2,4644.89,2,1,0,2023,10,30,17,0,0
28.97,3,99755.87,0,0,0,7,182.21,4,0,4386.34,2,0,1,2023,4,5,14,54,0
110.19,2,46333.83,2,0,0,4,135.79,2,0,3862.44,2,0,1,2023,10,18,17,16,0
53.54,2,70363.33,0,0,0,1,314.31,4,3,967.16,3,0,1,2023,2,15,11,19,0
142.38,0,70585.62,2,1,0,2,215.64,3,0,4865.31,2,1,0,2023,4,22,0,9,0
21.6,3,39644.39,1,0,0,1,460.1,2,2,2561.13,1,1,0,2023,6,18,18,6,0
2.35,2,64080.22,2,0,0,12,246.22,0,0,4505.89,2,1,0,2023,11,21,19,30,0
188.71,0,44790.06,1,0,0,13,171.53,1,3,3913.45,2,0,0,2023,12,10,23,15,0
34.18,2,33547.58,1,0,0,2,495.87,3,2,1523.69,3,0,0,2023,2,1,10,59,0
28.06,1,32198.97,0,0,0,9,270.35,0,0,517.65,0,1,1,2023,8,28,3,53,0
32.42,3,43073.86,1,0,0,10,261.08,1,1,1312.11,2,1,0,2023,10,26,16,55,0
27.79,1,75675.25,0,0,0,1,97.72,4,0,3974.85,3,0,1,2023,3,9,20,7,0
236.77,2,7398.4,0,0,0,2,164.93,2,0,4996.62,3,0,0,2023,5,24,20,13,0
167.23,2,46331.11,0,0,0,7,73.71,1,1,1227.92,3,0,0,2023,12,12,11,34,0
46.64,0,79425.39,1,0,0,6,215.33,4,0,4344.81,3,0,1,2023,8,29,3,10,0
198.48,1,74163.03,2,0,0,10,24.91,4,2,2172.89,2,1,1,2023,2,19,17,22,0
27.14,3,28039.14,2,0,0,8,248.37,1,1,3592.65,3,0,0,2023,11,9,14,41,0
121.17,2,56620.6,1,0,0,8,382.76,3,0,4366.8,2,1,0,2023,1,29,10,29,0
43.36,2,36034.27,2,0,0,11,458.13,2,0,3447.92,1,1,0,2023,5,1,1,23,0
176.52,2,9042.65,0,0,1,13,58.95,4,3,2875.09,1,0,1,2023,9,20,6,53,0
112.64,2,34014.89,1,0,0,2,322.72,3,3,4559.36,2,1,0,2023,8,31,14,34,0
177.55,3,89260.01,2,1,0,7,52.17,4,0,3022.19,0,0,1,2023,12,29,16,20,0
38.66,3,65088.59,2,1,0,2,361.66,1,2,1290.81,0,0,1,2023,4,29,17,18,0
64.54,0,12077.86,0,0,0,10,310.97,4,1,2259.88,0,1,1,2023,11,4,18,13,0
406.89,0,9541.06,1,0,0,3,262.42,2,3,3476.1,0,1,0,2023,8,24,17,3,0
4.21,1,67135.27,1,0,0,5,232.18,4,0,4172.37,1,0,1,2023,7,4,0,56,0
21.38,1,43151.31,2,0,0,6,11.29,4,0,4555.65,3,0,1,2023,7,23,20,38,0
56.3,2,90380.07,0,1,0,10,366.01,3,0,911.05,1,1,0,2023,12,26,7,8,0
429.04,0,39481.78,2,0,0,10,190.92,3,2,2254.36,1,0,1,2023,2,21,20,25,0
27.24,1,39338.87,2,0,0,9,359.83,3,3,568.06,1,1,1,2023,6,14,14,10,0
36.34,2,92294.55,1,0,0,14,481.08,0,3,563.41,0,1,0,2023,2,12,3,40,0
0.67,0,66391.01,1,0,0,7,131.37,4,0,4550.31,1,0,1,2023,10,3,4,2,0
349.27,3,59861.8,0,0,0,13,117.31,1,2,1240.98,1,1,1,2023,1,10,5,57,0
215.94,2,71190.06,2,0,0,12,98.79,1,1,660.72,0,0,0,2023,7,7,15,51,0
94.99,2,86178.59,0,0,0,1,187.21,4,0,1192.72,1,0,1,2023,1,19,6,31,0
6.48,1,11355.97,0,0,0,2,377.08,4,2,4431.58,2,0,1,2023,2,1,1,20,0
23.64,0,71397.46,0,0,1,8,404.49,1,3,1361.59,1,1,0,2023,6,16,18,28,0
19.15,3,24113.93,2,0,1,10,63.81,4,2,2417.74,1,1,1,2023,2,2,20,16,0
358.75,1,68645.88,0,0,0,3,393.49,2,1,1966.56,2,0,0,2023,2,2,14,0,0
146.23,0,19429.34,0,0,0,3,446.92,3,0,1237.41,3,0,0,2023,8,15,15,59,0
17.82,3,54304.48,0,0,0,2,491.33,0,1,1897.63,0,1,0,2023,11,16,5,59,0
262.31,3,63615.56,2,0,0,9,271.72,4,0,1634.37,3,1,1,2023,10,29,7,20,0
46.4,0,41512.86,1,0,0,12,354.07,1,2,4646.37,1,0,0,2023,11,13,10,43,0
206.37,0,12803.18,1,0,0,1,381.97,0,2,1348.41,2,0,0,2023,4,27,1,55,0
181.67,2,71119.89,1,0,1,8,428.27,1,0,147.47,3,1,1,2023,2,26,12,15,0
107.24,2,32565.68,0,0,0,4,146.13,1,1,2557.03,2,0,1,2023,5,8,18,52,0
82.93,0,12663.77,2,0,1,4,78.64,4,0,437.07,1,0,1,2023,11,1,17,12,0
53.84,3,14849.21,0,0,1,3,300.31,1,2,4201.35,2,0,0,2023,5,28,15,20,0
10.12,2,3639.39,0,0,0,3,260.39,4,0,1341.25,2,0,1,2023,6,10,20,19,0
62.05,0,22407.24,0,0,0,2,383.56,2,2,2097.31,3,1,0,2023,3,7,5,22,0
2.29,1,78537.1,1,0,0,2,392.59,1,2,4295.57,3,1,0,2023,7,10,15,14,0
124.53,0,76158.97,1,0,0,13,411.07,1,3,611.6,3,0,0,2023,6,1,6,18,0
234.77,0,96890.7,2,0,0,5,99.64,1,3,4415.8,2,0,0,2023,10,28,9,36,0
185.43,2,34696.72,2,0,0,5,340.62,2,3,3732.41,2,0,0,2023,1,30,17,45,0
92.43,3,61327.19,1,0,0,4,396.21,0,0,1251.39,1,0,0,2023,4,26,13,1,0
204.39,2,68038.19,2,0,0,13,112.8,2,1,168.75,2,0,0,2023,5,1,9,18,0
68.24,2,12925.18,1,0,0,10,463.29,2,1,4314.12,2,1,0,2023,1,26,20,19,0
49.8,0,17717.13,0,0,0,12,72.8,2,2,2037.26,1,1,0,2023,3,3,10,20,0
52.62,3,99652.2,0,0,1,7,396.13,2,3,4379.77,1,0,0,2023,5,1,9,32,0
137.95,2,55977.99,2,0,1,8,44.96,3,0,622.62,3,0,0,2023,12,20,22,18,0
37.45,1,78404.97,2,0,0,2,353.58,0,3,1868.39,2,0,0,2023,3,23,10,4,0
264.23,1,93519.32,2,0,0,10,127.37,1,3,3199.67,0,0,1,2023,6,19,20,28,0
80.97,2,84093.15,1,0,0,7,248.78,3,2,4430.64,2,0,0,2023,9,25,4,20,0
329.93,3,56149.25,2,0,0,13,396.49,1,2,2573.43,0,0,0,2023,12,12,13,20,0
30.06,2,3668.26,2,0,0,6,26.12,3,1,929.41,3,1,0,2023,4,19,16,53,0
18.29,1,37437.18,2,0,0,13,273.88,4,1,1495.7,3,1,1,2023,8,30,0,15,0
30.1,0,5194.08,1,0,0,6,156.83,2,0,399.83,0,0,0,2023,3,28,20,37,0
18.77,3,11922.36,1,0,0,13,486.07,0,2,3290.06,3,1,0,2023,11,27,7,34,0
235.51,0,6407.53,2,0,0,8,161.01,0,1,4506.73,2,0,1,2023,10,24,22,56,0
106.67,3,23596.28,2,0,0,4,237.16,2,3,221.5,2,0,0,2023,5,2,8,15,0
57.13,3,96721.32,0,0,0,8,162.95,2,0,3649.77,0,0,0,2023,10,3,8,28,0
18.42,2,7089.56,2,0,0,3,242.77,2,0,4421.64,1,1,0,2023,2,4,13,58,0
139.11,3,34546.53,1,0,1,4,316.68,4,1,4717.29,3,1,1,2023,9,11,15,22,0
52.31,0,28813.14,2,0,0,9,378.54,1,1,652.74,2,0,0,2023,4,30,21,42,0
1005.32,2,7415.11,2,0,0,8,256.57,4,0,623.18,2,0,1,2023,10,19,9,28,0
91.68,0,79172.09,1,0,0,8,421.93,4,0,2624.95,1,1,1,2023,7,25,17,45,0
150.6,0,80044.31,1,0,0,6,408.13,1,1,3654.77,2,1,1,2023,9,6,22,22,0
77.98,3,62423.65,2,0,0,7,445.36,4,3,718.79,3,1,1,2023,7,3,10,52,0
79.32,1,51750.48,1,0,0,11,277.27,4,0,1745.13,2,0,1,2023,6,4,5,57,0
133.28,0,10137.08,1,0,1,5,122.18,3,1,1677.94,1,0,0,2023,2,19,7,37,0
146.96,0,91395.42,1,0,0,9,330.16,0,3,3000.93,1,0,0,2023,4,22,6,22,0
120.62,3,97181.04,0,0,0,8,14.78,3,2,4672.4,2,0,0,2023,3,16,5,41,0
158.55,1,15598.89,2,0,0,5,24.03,1,0,920.44,1,0,0,2023,10,10,16,15,0
13.64,1,9289.53,2,0,0,2,106.04,2,2,4162.54,3,0,0,2023,8,6,15,59,0
19.45,1,24601.0,1,0,0,1,278.32,3,3,2825.31,3,1,1,2023,12,31,12,8,0
1.76,0,53673.07,2,0,0,14,45.0,3,0,1033.91,1,1,0,2023,3,21,7,48,0
241.28,0,22391.67,0,0,0,4,261.69,0,2,206.77,3,0,0,2023,5,10,19,54,0
199.19,2,76017.42,2,0,0,8,424.71,3,1,2822.21,2,1,0,2023,2,13,7,30,0
7.13,2,70402.52,1,0,0,7,285.96,1,1,3620.88,3,0,1,2023,4,24,5,21,0
139.25,1,42630.28,2,0,0,6,126.68,1,3,1724.53,2,0,0,2023,3,26,18,42,0
101.05,3,76016.91,2,0,0,4,32.11,4,0,2148.09,0,0,1,2023,12,29,5,21,0
13.65,1,69606.22,2,0,0,11,454.69,3,1,4344.28,3,0,0,2023,1,31,16,0,0
67.62,3,66171.47,1,0,0,12,399.29,4,2,1341.77,0,0,1,2023,2,16,16,53,0
225.01,2,53674.53,0,0,0,6,479.53,0,0,346.55,3,0,0,2023,1,13,19,41,0
162.87,2,58362.89,0,0,0,13,147.65,2,1,4963.31,3,0,0,2023,5,4,13,3,0
160.97,1,36284.35,0,0,0,14,75.76,4,1,4821.01,0,0,1,2023,1,17,16,2,0
195.38,0,72976.13,2,0,0,6,102.3,4,1,2123.33,2,0,1,2023,8,14,13,26,0
78.5,1,76871.87,0,0,0,5,151.03,2,2,2732.37,3,0,0,2023,10,21,8,9,0
65.1,2,87950.33,1,0,0,6,469.96,0,1,2675.45,3,1,0,2023,6,17,10,2,0
40.52,1,74428.65,0,0,0,2,381.93,0,3,162.77,3,0,0,2023,4,30,19,53,0
5.24,1,68200.57,0,0,0,6,131.54,2,0,1915.65,1,0,0,2023,10,19,22,17,0
155.0,2,17204.91,2,0,1,13,235.41,2,0,2198.16,3,0,1,2023,5,22,15,31,0
126.68,2,41439.35,1,0,0,8,436.51,3,1,3299.73,0,0,1,2023,4,2,19,53,0
90.8,0,95825.55,0,0,0,6,365.15,3,2,2681.0,0,0,1,2023,2,9,15,58,0
24.3,0,18417.32,2,0,1,7,145.75,3,2,3523.03,3,0,0,2023,9,21,12,13,0
83.72,3,94326.85,1,0,0,6,180.05,3,1,4119.14,1,0,0,2023,1,12,2,38,0
341.58,0,69201.96,1,0,0,4,167.1,1,3,4174.42,0,1,0,2023,9,20,21,22,0
179.36,0,94361.98,1,1,0,7,376.23,1,1,711.55,2,1,1,2023,8,20,11,44,0
227.44,2,8396.54,1,0,1,11,39.52,1,3,2063.67,1,1,0,2023,9,28,4,58,0
25.52,0,71739.75,1,0,0,10,104.97,3,3,778.75,2,0,0,2023,11,24,9,11,0
190.92,1,73647.29,0,0,0,12,130.52,0,3,2888.58,3,0,0,2023,2,25,18,51,0
57.04,2,84220.34,1,0,0,14,274.88,3,2,2738.73,3,0,0,2023,11,9,7,52,0
37.18,0,78721.7,1,0,0,6,209.82,4,0,4584.41,3,1,1,2023,9,10,14,10,0
301.18,0,87691.03,0,0,0,2,12.86,0,2,3771.68,0,1,0,2023,1,6,0,57,0
103.06,0,23395.97,1,0,0,14,421.61,3,1,1716.38,2,0,0,2023,11,15,4,29,0
27.93,3,84019.76,0,0,0,14,203.76,4,1,933.33,1,1,1,2023,4,10,8,37,0
9.06,1,19830.46,1,0,0,5,300.44,2,3,4777.61,2,1,0,2023,8,17,23,6,0
37.9,2,5051.76,1,0,0,11,452.18,0,3,4998.39,2,0,0,2023,8,15,13,4,0
20.38,1,9532.41,0,0,0,2,296.07,3,2,352.48,2,0,0,2023,3,1,0,37,0
141.81,1,52411.13,0,0,0,11,242.4,0,0,2727.17,1,1,0,2023,6,10,23,8,0
274.13,3,83887.91,0,0,0,1,234.29,3,1,2486.61,1,0,0,2023,5,27,11,58,0
269.73,3,24519.97,2,0,0,5,113.49,3,2,4197.94,1,1,0,2023,6,1,0,13,0
67.65,3,5270.4,2,1,0,11,449.44,2,1,3986.24,3,1,0,2023,9,15,5,58,0
30.59,3,65889.67,0,0,0,3,137.69,1,2,1697.16,1,1,0,2023,4,11,19,16,0
212.08,2,63439.98,1,0,0,13,33.88,4,3,1914.71,0,0,1,2023,3,28,10,0,0
65.13,0,36997.7,2,0,0,4,143.02,3,3,1317.36,2,1,0,2023,10,16,5,27,0
58.71,0,74922.62,1,0,0,13,101.82,3,1,4141.92,0,0,0,2023,5,16,1,0,0
39.94,1,28645.17,2,0,0,6,370.52,2,2,3992.5,1,1,0,2023,4,6,6,23,0
144.79,3,74798.82,1,0,0,14,370.07,2,0,4776.79,0,0,0,2023,9,30,22,58,0
1.0,0,85418.38,0,0,0,10,423.65,4,0,2160.91,0,0,1,2023,6,12,3,12,0
45.01,3,57572.63,0,0,0,3,351.58,4,1,965.49,2,0,1,2023,7,7,18,29,0
110.76,2,44169.86,0,0,1,10,97.17,4,0,1730.56,0,1,1,2023,4,14,16,20,0
74.5,0,15018.57,1,0,1,13,282.42,1,3,2144.79,0,0,0,2023,2,26,22,41,0
46.31,1,12180.68,1,0,0,12,292.75,2,3,346.39,3,0,0,2023,6,20,12,49,0
163.92,0,80052.01,2,1,0,4,476.4,3,0,3036.27,1,0,1,2023,3,23,18,8,0
12.01,3,29321.9,2,0,0,8,122.84,4,2,4353.48,0,0,1,2023,7,18,17,47,0
107.17,3,23686.66,2,0,0,9,149.26,2,1,4275.19,0,1,0,2023,10,27,0,49,0
57.14,0,77164.25,1,1,0,13,366.06,0,1,2887.15,0,0,0,2023,2,11,2,1,0
3.74,3,79302.57,2,0,0,9,186.59,1,0,2844.56,1,0,0,2023,7,24,0,38,0
29.76,2,3824.8,2,0,0,4,398.34,0,3,4202.76,2,0,0,2023,12,18,3,32,0
176.75,3,887.03,1,0,0,11,294.3,0,3,3786.62,0,1,1,2023,12,15,4,43,0
68.14,1,68087.13,2,0,1,10,370.39,1,0,4295.85,2,1,0,2023,10,15,23,54,0
44.75,3,82365.62,2,0,0,5,101.49,3,2,4864.92,0,1,0,2023,11,13,17,17,0
14.3,3,73976.53,1,0,0,7,411.84,3,3,554.45,3,1,0,2023,5,21,15,3,0
19.35,0,9453.29,2,0,0,12,304.18,0,2,3552.81,3,0,0,2023,2,3,4,4,0
270.58,0,41054.0,1,1,0,12,420.91,1,0,4803.18,3,0,0,2023,3,25,22,51,0
95.56,3,96033.45,1,0,0,7,401.13,3,3,3960.0,1,0,0,2023,7,9,19,19,0
49.36,2,61228.97,2,0,0,13,176.28,0,3,2385.98,0,0,1,2023,10,3,12,55,0
135.73,2,89393.47,0,0,0,13,239.51,2,0,273.58,1,0,0,2023,3,22,1,35,0
26.88,1,92277.87,2,0,0,9,489.99,4,2,2170.87,1,0,1,2023,12,17,14,35,0
155.87,0,24661.83,1,0,0,11,71.09,1,2,4976.24,2,0,1,2023,7,18,6,5,0
417.13,3,55235.16,0,0,0,6,282.01,1,1,1515.48,3,1,0,2023,5,5,4,52,0
106.24,3,72606.9,0,0,0,14,245.67,3,2,3123.97,0,1,1,2023,5,12,23,19,0
203.57,2,17228.09,1,0,0,10,441.43,1,2,238.25,3,0,0,2023,8,21,21,6,0
69.54,0,22899.23,0,0,0,8,121.66,2,1,387.32,2,0,0,2023,11,21,5,46,0
65.03,1,64884.04,2,0,0,14,271.55,4,3,1305.69,3,0,1,2023,3,16,20,56,0
60.68,0,30736.5,1,0,0,5,347.9,3,0,3045.07,3,1,0,2023,3,25,0,57,0
46.51,3,59034.31,2,0,0,9,437.79,2,1,844.48,0,0,0,2023,5,15,5,6,0
70.7,1,53702.65,0,0,0,6,445.75,2,3,4918.98,2,0,0,2023,8,27,10,25,0
24.87,0,70558.58,1,0,0,10,377.33,3,3,1953.07,1,0,0,2023,5,6,21,16,0
142.85,0,22930.03,1,0,0,9,308.38,2,1,1229.13,3,0,0,2023,8,30,17,26,0
102.97,3,97298.44,2,0,0,7,390.97,1,2,4156.02,3,1,0,2023,9,4,22,58,0
252.32,1,32620.03,2,0,0,6,313.02,4,1,4948.01,2,0,1,2023,11,25,2,11,0
51.86,1,34646.46,2,0,0,2,291.49,0,3,153.27,2,1,0,2023,9,10,2,46,0
6.73,0,62077.6,2,1,0,3,264.84,1,2,3382.05,2,1,1,2023,4,12,4,1,0
73.7,1,28621.73,2,0,0,11,450.89,1,3,4771.08,2,0,1,2023,2,12,12,20,0
499.91,3,5971.38,2,0,0,5,396.55,0,1,3330.77,2,0,0,2023,10,9,2,22,0
180.69,0,37049.01,0,0,0,7,427.99,1,1,4836.97,1,0,0,2023,8,4,23,11,0
4.27,3,46262.07,0,0,0,6,47.07,1,2,2977.05,0,0,0,2023,12,26,19,29,0
19.47,1,53600.19,0,0,0,5,160.46,4,3,391.66,1,0,1,2023,3,20,22,58,0
106.04,2,82373.05,1,0,0,7,198.1,3,0,39.19,2,0,1,2023,6,17,10,31,0
174.49,3,74555.73,0,0,0,7,285.09,3,3,3101.77,3,1,1,2023,12,5,1,13,0
40.53,0,59075.43,2,0,0,10,211.11,0,1,1453.53,1,0,1,2023,11,9,10,47,0
2.88,2,14681.97,2,0,0,1,459.3,0,3,2059.94,2,0,0,2023,8,7,20,28,0
75.56,1,73077.89,0,0,0,3,370.23,3,2,279.48,2,0,0,2023,1,16,5,13,0
97.84,1,83586.49,0,1,1,11,212.37,4,1,2585.07,1,1,1,2023,10,20,12,26,0
93.18,1,64110.2,1,1,0,11,254.12,0,2,4132.43,2,0,0,2023,1,19,13,22,0
40.33,3,53762.16,0,0,0,8,147.02,4,2,3743.29,2,0,1,2023,12,19,4,30,0
149.93,2,49791.99,2,0,0,7,468.27,1,2,3020.71,2,0,0,2023,3,9,3,23,0
222.2,3,91916.95,2,0,0,12,434.18,2,3,2743.51,1,1,0,2023,5,7,12,15,0
674.55,0,60358.76,1,0,0,12,114.87,2,0,4036.15,1,0,0,2023,5,10,9,31,0
325.45,3,3927.27,0,0,0,5,272.73,4,1,4299.71,2,0,1,2023,6,10,15,13,0
105.46,0,46080.13,0,0,1,3,62.9,0,1,506.27,0,1,0,2023,6,25,7,53,0
48.56,2,80138.15,2,0,0,3,102.48,0,0,4148.63,1,0,1,2023,1,2,11,42,0
21.52,3,65250.64,1,0,0,11,349.33,4,1,1959.01,1,0,1,2023,6,19,23,39,0
108.51,0,83022.47,2,1,0,7,310.12,0,3,1003.76,1,0,0,2023,11,5,23,22,0
121.91,2,58944.44,0,0,0,5,442.27,3,2,1644.3,2,1,0,2023,4,13,15,51,0
21.82,1,33889.72,0,1,0,11,285.41,4,1,2625.64,1,1,1,2023,2,21,21,46,0
10.86,0,11803.68,0,0,0,1,438.42,3,3,2039.27,0,1,0,2023,7,28,5,29,0
21.59,2,65347.26,0,1,0,11,106.54,1,3,4087.84,1,0,0,2023,2,24,19,7,0
38.09,3,98984.86,1,0,0,3,268.72,0,3,3630.62,2,1,0,2023,2,20,5,30,0
48.7,0,69815.63,0,0,0,1,458.5,3,1,2801.12,0,0,0,2023,1,27,4,25,0
61.08,3,55859.39,2,0,0,2,460.34,2,3,3523.64,3,1,0,2023,1,12,22,7,0
117.02,3,58537.27,2,0,0,11,334.83,0,3,2238.88,0,0,0,2023,8,29,5,23,0
241.18,1,62024.81,1,0,1,9,141.39,2,3,2082.12,3,1,0,2023,4,3,8,12,0
16.32,1,12217.1,1,0,0,12,475.11,4,0,93.5,0,1,1,2023,5,16,6,51,0
71.8,2,5583.53,0,0,0,6,119.41,2,2,2388.35,1,1,0,2023,7,27,3,40,0
75.5,2,30757.58,0,0,1,13,287.02,0,0,2980.86,1,0,0,2023,9,1,0,54,0
4.81,1,94047.35,1,0,0,12,244.96,1,2,1027.36,3,1,0,2023,7,14,18,31,0
2.18,1,80035.08,1,0,1,13,350.42,0,1,3889.47,2,0,0,2023,4,29,7,35,0
78.05,0,20903.44,1,0,0,3,492.59,0,1,4406.45,0,0,0,2023,8,19,23,20,0
88.27,0,44868.08,1,0,0,2,381.9,2,2,721.47,3,0,1,2023,3,15,14,58,0
303.69,3,96697.36,1,0,0,14,122.89,0,2,2050.68,2,0,0,2023,7,10,19,58,0
132.74,1,45891.48,2,0,0,3,179.34,2,2,4138.67,3,0,0,2023,6,15,4,7,0
43.85,1,51193.76,0,0,1,7,268.95,2,3,1998.87,2,0,0,2023,7,22,22,5,0
66.05,0,82880.84,1,0,0,5,265.36,4,1,723.44,3,0,1,2023,8,3,22,32,0
302.64,3,13285.78,1,0,0,14,223.4,2,0,97.04,3,1,0,2023,12,6,3,43,0
78.64,3,84121.53,2,0,0,14,11.21,0,1,4944.13,3,1,0,2023,1,24,3,24,0
222.42,3,47042.47,1,0,0,4,93.33,0,0,762.92,1,0,0,2023,12,20,2,3,0
70.77,2,45932.26,1,0,0,2,150.13,2,0,612.8,3,0,0,2023,5,3,14,42,0
